dataset_name,player_id,match_id,team_id,player_name,player_name_raw,role_name,specific_position,position_status,team_name,n_touches,minute_min,minute_max,match_date,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
1liga,332605,2500072,1639,Ramadan Sobhi,Ramadan Sobhi,Midfielder,LW,MID_NEEDS_DETAIL,Stoke City,21,52.0,86.0,,-0.074749045,-0.21652722,-0.000338145,-0.072562866,-0.034171995,0.10655488,-0.2747467,0.12726909,0.03307341,0.038274836,-0.14852259,-0.050977524,-0.034561064,0.10033891,0.030054504,0.049528252,0.09505155,-0.12013375,-0.027676193,-0.1429583,-0.07493357,0.23801602,0.1578366,-0.18032639,-0.13457337,0.04804981,0.071043245,-0.13263798,-0.00882083,0.02393442,-0.08237323,-0.15773936,0.050247386,0.11677818,-0.124313034,-0.094585694,-0.16552258,0.019978734,0.23167789,0.26240304,0.1523765,0.08769197,-0.030469066,0.08652103,-0.032620307,-0.13935545,-0.15367703,0.23635995,0.1591004,0.041495435,-0.20961253,-0.17175345,-0.007976965,-0.06968045,-0.050346166,-0.099763945,0.13237071,0.19693838,-0.09767558,0.036839284,0.10602797,-0.070386976,0.030777086,-0.15516342
1liga,332605,2500086,1639,Ramadan Sobhi,Ramadan Sobhi,Midfielder,LW,MID_NEEDS_DETAIL,Stoke City,17,67.0,93.0,,0.046200458,-0.056917112,0.12126814,-0.05886154,0.11465946,0.1238628,-0.18934883,0.15385656,0.06950401,0.14764544,-0.067193605,-0.15628023,0.08663818,-0.014136411,-0.010951872,0.08636216,-0.029398436,-0.16510971,-0.14502437,-0.17938127,0.0008932549,0.20081553,0.1370617,-0.11195826,-0.2438481,0.17373008,-0.05005794,-0.08783575,-0.07052835,0.11525397,-0.063014366,-0.21824796,0.015437249,0.01292068,-0.08023776,0.1263342,-0.165141,-0.047001407,0.23029622,0.19659717,-0.032491267,0.14030504,-0.0026634957,0.0007611564,0.16047724,-0.034419607,0.006505159,-0.016264794,0.030853113,0.13438846,-0.3367077,-0.15094025,-0.060308047,-0.17644066,0.032210495,-0.078703806,0.06391416,0.13543795,-0.10097108,-0.17341644,0.11772534,-0.03919948,-0.13479455,-0.09739368
1liga,339789,2499725,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,16,76.0,92.0,,0.049454104,0.06704703,-0.12803225,-0.26039436,-0.13388455,-0.24815829,0.20593625,0.23608126,-0.27576968,0.023546623,0.028212521,0.04296092,-0.0037699104,0.018689696,0.052848246,-0.14278786,-0.047394868,0.119285144,-0.14512028,0.00073319994,0.23402332,0.0882252,0.0027938809,-0.31260142,0.12289911,0.052521475,0.075579524,0.05829568,0.028709464,-0.06217074,-0.084968865,0.121507086,-0.07301581,0.025539787,-0.115811676,0.1280145,-0.05643405,-0.11566893,-0.03673208,-0.021355651,-0.15397614,0.12334292,0.07390609,0.08234288,0.010082545,-0.09078325,0.14945155,0.1308537,0.13173366,0.13692167,0.20662484,0.19337972,0.05465402,-0.0403895,-0.114601426,0.07568768,0.09432248,0.18818265,0.109167516,0.059404146,0.050852828,0.01269765,0.13818714,0.050698977
1liga,339789,2499731,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,77,0.0,93.0,,-0.11072719,0.13193864,-0.032472573,-0.074456714,0.027191808,0.044330295,0.019251572,-0.011775403,-0.09462496,-0.047274303,-0.13014159,-0.0125264,0.0025372496,-0.109056,-0.2200606,-0.046730444,-0.009195328,0.020870253,-0.21506703,0.11396269,0.32971075,-0.036455013,0.14030346,-0.032655913,-0.1484605,-0.19839993,-0.14090686,-0.14162858,0.14026539,-0.060798064,-0.055303324,-0.13428108,0.0719544,-0.022675192,0.1463007,0.070711814,-0.0836347,0.06422992,0.023347965,-0.0925009,0.13268624,-0.2669039,-0.040952962,0.17804207,0.08062893,0.0037427677,0.14396548,-0.20549506,0.07182545,0.13459003,0.16364561,0.25712776,-0.11704438,-0.17674313,0.097080834,0.20142859,-0.0842623,-0.051228,0.057165798,-0.020704005,-0.16610727,0.14724799,-0.10817556,-0.062389646
1liga,339789,2499745,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,53,2.0,92.0,,-0.20936291,0.012089871,0.13927251,-0.12986247,-0.043128505,0.03970381,0.09994658,-0.16063374,0.0023257986,-0.106543936,-0.15119778,0.085740104,0.09844522,-0.17552127,-0.1686882,-0.14930488,-0.14706393,-0.08888278,-0.17140317,-0.054695904,0.17898647,-0.08482046,0.06982132,0.084141746,-0.097734585,-0.08609145,-0.0036252781,-0.01660162,0.10640843,-0.040190358,-0.045926683,-0.07533867,0.25481933,0.024012877,0.008831003,0.08977954,-0.03837593,-0.049989812,-0.035374135,-0.15897019,0.06839196,-0.3989297,-0.0014867781,0.08035702,0.11565723,0.07823562,0.027255474,-0.21902543,0.02517822,0.0074785515,0.10439859,0.13950889,0.09799618,-0.14260016,0.095062874,0.10846911,-0.22862893,-0.16612773,0.06204428,0.05193376,-0.066236444,-0.008431254,-0.2693433,0.09383914
1liga,339789,2499757,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,68,0.0,94.0,,-0.166731,-0.04714615,0.06633513,-0.18858151,0.00010187106,0.05214507,0.08658172,-0.059372403,-0.039120007,-0.13474403,-0.22249846,0.15007721,0.09698939,-0.2308639,-0.23837838,-0.11615416,-0.20222919,-0.030067557,-0.08531973,-0.03910352,0.18332078,-0.09039562,0.09311614,0.049815405,-0.122983515,-0.11847623,-0.0012020761,-0.05478234,0.07510046,0.094573066,-0.045383338,-0.022272313,0.20110755,0.024727762,0.049064554,0.09701537,0.014018247,-0.16461903,-0.031385478,-0.17864321,0.12158841,-0.29084346,-0.0735355,0.19251952,0.029892478,0.10540957,0.06070171,-0.21680672,0.04965694,-0.035231307,-0.018742496,0.10335087,0.03978124,-0.17601489,0.0018764155,0.123199895,-0.20686638,-0.11964021,0.0756488,0.017340949,-0.04103396,-0.011240524,-0.2889213,0.10091539
1liga,339789,2499765,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,56,0.0,93.0,,-0.06808001,0.08150614,0.023328222,-0.24108472,-0.07177016,-0.09650219,0.1812391,0.054608166,-0.11472454,-0.038081042,-0.13474788,0.019362397,0.089875,-0.10753291,-0.12490466,-0.17217581,-0.013831942,0.039301544,-0.3250642,-0.07639655,0.28134486,-0.077196695,0.10668996,-0.20759234,-0.06401028,-0.0101655675,0.029927654,0.07372595,-0.017102178,-0.05847877,-0.10435739,0.063050754,0.16267173,-0.032700486,-0.03733873,0.09098075,-0.1088482,-0.16216086,0.00415681,-0.18465534,0.024479484,-0.3260328,0.041212026,0.10058937,0.11776415,0.013941118,0.074719205,-0.07705816,0.122676335,0.07273345,0.18079768,0.26127866,0.11567375,-0.13990028,-0.04580311,0.12746507,-0.105065964,-0.08981522,0.059165236,0.123840995,0.023377918,0.013968023,-0.12703401,0.1364508
1liga,339789,2499770,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,91,1.0,92.0,,-0.119726226,0.10177195,0.03952718,-0.116520405,-0.12307987,-0.0108750835,0.14838798,-0.066464506,-0.10777869,-0.12239175,-0.1569365,0.050614502,-0.0033846635,-0.06532171,-0.2023134,-0.20695587,0.0059757885,0.114989534,-0.20648754,0.022555627,0.22338174,-0.08497398,0.06463255,-0.055492856,-0.07921301,-0.17776458,0.029293586,-0.16539934,0.14232711,-0.11506137,-0.14780836,0.0067005586,0.08040497,0.11227288,-0.027034014,0.08976925,-0.046170037,-0.01652318,-0.024082778,-0.19482483,0.078328684,-0.3440773,0.013289746,0.11545888,0.13095033,-0.02116408,0.03726568,-0.14013562,-0.009686464,0.062031325,0.25334954,0.27500203,0.041218802,-0.15275958,0.026880179,0.14275502,-0.14749014,-0.03394207,0.058769945,-0.0076088654,-0.08408054,0.106792815,-0.19162598,0.13199219
1liga,339789,2499785,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,54,1.0,72.0,,-0.06709273,0.1854869,-0.16448733,-0.023086756,-0.07151767,-0.002959672,0.027059058,0.04825906,-0.18573603,-0.035876803,0.059338022,-0.073700964,-0.09554949,0.11776168,-0.123595744,-0.12562785,0.12499676,0.1594041,-0.21452801,0.06482639,0.2766845,0.03022853,0.036701333,-0.11459199,-0.07782574,-0.15763691,-0.12818646,-0.13644613,0.15146306,-0.2167042,-0.07847165,-0.031651597,-0.08574043,0.068222485,0.06904153,-0.008803607,-0.15587443,0.15717381,0.08507997,-0.022594996,0.08589737,-0.14439742,0.036649194,0.12791432,0.10107643,-0.035032205,0.11547955,-0.022520337,0.015043519,0.072232954,0.30262497,0.3019827,-0.14391033,-0.07855832,0.06829832,0.20888767,0.051156,0.16258153,0.089532934,-0.033529103,-0.116450235,0.18052638,0.07802523,-0.040690124
1liga,339789,2499795,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,27,65.0,94.0,,-0.037539843,-0.041366767,-0.09154691,-0.34950688,-0.065931596,-0.13735896,0.15974686,0.21400158,-0.25064152,-0.091280796,-0.11960894,0.16637398,0.052304156,-0.12758036,-0.08377082,-0.06798885,-0.17907023,0.06945343,-0.08536683,0.11878534,0.29909846,0.017893873,0.07395977,-0.18276511,0.1148724,-0.029992936,0.09057021,-0.009535615,0.0939259,0.093898155,-0.05646226,0.06902207,0.007984187,-0.0013257784,-0.02410918,0.13775228,0.061315488,-0.2219156,-0.092379585,-0.07976744,-0.07056257,0.08894683,-0.049522553,0.2307855,-0.13382205,-0.003730598,0.18998183,-0.010994137,0.18389982,0.08724396,0.12950836,0.15419355,0.0014507858,-0.11773386,-0.14784257,0.088959135,0.03646644,0.14853883,0.16081297,0.065344945,-0.0523049,0.008532382,0.00045491886,0.029785732
1liga,339789,2499803,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,36,55.0,90.0,,0.0069968635,-0.06005713,-0.12014017,-0.18554096,-0.24174973,-0.2227632,0.06581935,-0.021985278,-0.20296402,-0.022882545,-0.105491415,0.17482232,-0.046897557,-0.19041288,-0.013841351,-0.061439123,-0.30018157,0.038167216,0.26014653,0.11798291,-0.020984381,0.17225134,-0.12549339,0.083380386,0.20345786,-0.026141342,0.12339893,0.0015850774,0.06023461,0.14306746,-0.07150989,0.08785643,-0.07507589,-0.011182122,0.048457894,0.006314832,0.15408994,-0.065659344,-0.15652218,0.054705948,-0.17058516,0.18756784,0.045485966,0.17522289,-0.31341714,-0.090338394,-0.036002457,-0.040070537,0.0037818034,0.1146264,0.04514288,-0.13265729,-0.10449646,0.095266476,0.026870487,-0.07882839,-0.061630975,0.045376252,0.0914588,-0.08856017,-0.13672167,-0.077976264,0.10933671,-0.0021604167
1liga,339789,2499844,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,43,70.0,92.0,,0.023737669,-0.01407685,-0.05268958,-0.053237684,-0.30476007,-0.10350177,-0.038206756,-0.20286056,-0.12813258,0.011091034,-0.15707037,0.04186833,-0.03231286,-0.1806813,0.0136568835,-0.059434716,-0.15780756,-0.012430089,0.179044,0.006216511,-0.1134791,0.20512882,-0.12413188,0.09846083,0.12407198,0.0430434,0.07560415,0.008602085,0.012103037,0.10022594,-0.14062223,0.1092338,-0.11170643,-0.011814426,0.122498825,-0.16905223,0.13879187,0.018325124,-0.03476732,0.10707119,-0.0945163,0.030269377,0.15867329,0.18084209,-0.31815508,-0.10579872,-0.29035658,-0.0549063,-0.044915915,0.115016624,0.011679716,-0.17239824,-0.18847755,0.12059455,0.10036479,-0.14798775,-0.17645602,-0.044779543,0.0028128112,-0.103888154,-0.17349638,-0.06076473,0.057230413,0.028383644
1liga,339789,2499854,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,87,0.0,94.0,,-0.17120901,0.01951109,0.09854368,-0.15981649,-0.005388943,0.035014477,0.049304858,-0.0493867,-0.0003467009,-0.12854421,-0.21939275,0.078531854,0.103143305,-0.22343558,-0.19161429,-0.07476639,-0.110535115,-0.052289873,-0.16944313,0.09438857,0.27981845,-0.07698749,0.1647203,0.02436869,-0.09351443,-0.15714838,-0.02309079,-0.082299456,0.09657328,0.05053402,-0.09672573,-0.09199868,0.20022301,-0.041546047,0.065663464,0.09881528,0.0017637798,-0.09542439,-0.06212794,-0.14473574,0.11253578,-0.3127887,-0.023955688,0.14961116,0.04723375,0.021407843,0.061377227,-0.2354827,0.13012362,0.10772359,0.10925121,0.15458219,0.016315524,-0.18631065,0.016742852,0.09820719,-0.15944159,-0.16670911,0.030983381,0.054113675,-0.12851566,0.019907495,-0.22574216,0.029081296
1liga,339789,2499862,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,65,0.0,81.0,,0.01806325,0.1318392,-0.012978317,-0.16832525,-0.1677471,-0.12314031,0.2387128,0.07832118,-0.16043702,-0.07156267,-0.06665762,0.011305251,-0.01701044,0.005084117,-0.08761266,-0.24989943,0.050620142,0.18244587,-0.2614324,-0.028441206,0.2135218,-0.07377754,0.0082747275,-0.2232622,-0.012938385,-0.05272816,0.108100034,-0.040724494,0.038017698,-0.11706255,-0.19564855,0.13393873,0.019387284,0.08506476,-0.15676622,0.10161491,-0.0623531,-0.090950295,-0.028551394,-0.18259038,-0.04851788,-0.2358851,0.07661581,0.03721945,0.14543173,-0.04250221,0.043854207,-0.01519707,0.021890024,0.07531799,0.27575555,0.27910113,0.111083366,-0.11359215,-0.057586513,0.08760357,-0.065305054,0.048229177,0.07267326,0.036833707,0.0064553735,0.076152846,-0.09458588,0.2106045
1liga,339789,2499874,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,54,0.0,93.0,,-0.11064354,0.09664435,-0.02807535,-0.089304805,-0.12350667,-0.032682326,0.1251706,0.035216406,-0.15392256,-0.1743675,-0.055869512,0.055375926,-0.02779069,0.012998888,-0.09974625,-0.14574258,-0.004854942,0.10298041,-0.154453,0.1550108,0.31938463,0.011041798,0.06254757,-0.08964108,0.024831114,-0.2297511,-0.025180237,-0.20789585,0.2515749,-0.16328084,-0.13044167,-0.04683554,-0.03670717,0.13776349,-0.019939218,0.13337627,-0.022370717,0.078838706,-0.06925649,-0.07251439,0.036946535,-0.09960589,0.028860616,0.11765376,0.13813144,-0.09565169,0.08798717,-0.053135592,0.03922078,0.11582584,0.3461606,0.2848339,-0.03919593,-0.15847811,-0.0012146566,0.16268729,-0.03529088,0.11913386,0.08235522,-0.03119431,-0.14614029,0.17371121,-0.023734655,0.025346883
1liga,339789,2499885,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,77,0.0,83.0,,-0.19016628,0.04663878,0.065579936,-0.037427966,-0.13517717,0.054925293,0.105127424,-0.14748499,-0.14234865,-0.15417111,-0.06232336,0.14996608,-0.008083906,-0.15271047,-0.21290657,-0.10458463,-0.20644337,-0.023005512,0.07862294,0.1464065,0.20382503,0.052375786,-0.020174477,0.14514498,0.013806916,-0.22377868,-0.07559674,-0.20933007,0.24498636,-0.030621393,-0.09084904,-0.09315516,0.11449064,0.15367167,0.038639646,0.059581023,0.07361942,0.04475394,-0.08597284,0.0063052587,0.048005693,-0.096335575,-0.0074127456,0.18660499,-0.022715917,0.028524991,0.116500825,-0.2078609,0.018437885,0.1473249,0.14569499,0.06746953,-0.15383086,-0.1768762,0.12015365,0.08794825,-0.21889438,0.06383747,0.1790879,0.009672686,-0.20814161,0.057976715,-0.13759324,-0.041062456
1liga,339789,2499890,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,56,3.0,81.0,,-0.10268366,0.060419604,-0.021469029,-0.033097103,-0.097313546,-0.045184042,0.11691125,0.07400889,-0.13278194,-0.1712346,-0.05241935,0.08368111,0.010651289,0.023416746,-0.06581826,-0.09053782,-0.062244095,0.07173959,-0.070698746,0.19734997,0.3191518,0.062873475,0.036533788,-0.066145435,0.01896128,-0.25890836,-0.08835721,-0.24530907,0.29237267,-0.16380519,-0.10970679,-0.12222448,-0.055079836,0.1481585,0.005496441,0.18752201,0.008086331,0.11074203,-0.110269405,-0.0037604626,0.035503786,0.018269755,0.012166173,0.082837954,0.16682868,-0.11209541,0.12267162,-0.040529378,0.0005209674,0.12424107,0.31360146,0.20564282,-0.06414281,-0.1894012,0.022742469,0.13320667,-0.019624354,0.11789622,0.11067819,-0.061649475,-0.14342809,0.16755727,0.020392783,-0.021324076
1liga,339789,2499915,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,16,79.0,91.0,,-0.18877217,0.018053565,0.08090531,-0.21414666,-0.12102752,-0.13198721,-0.035460804,-0.17648375,-0.1262548,0.1315224,-0.03350317,0.07401234,0.1256367,-0.2705996,-0.050180264,-0.12108281,-0.29121307,-0.1595865,0.012368296,-0.08036634,0.0483119,0.13941064,0.02250075,0.22216904,0.11149987,0.14113863,-0.044768725,0.1447799,0.032678492,0.13678735,0.034008887,-0.018474717,0.10025241,-0.14425194,0.19775482,-0.038473602,-0.031379063,-0.068189226,-0.015733818,-0.0031500657,-0.13085656,-0.035628922,0.11350962,0.16339658,-0.22957684,0.11420102,0.11201592,-0.20382054,0.070467636,0.16748564,-0.07048836,0.008763173,-0.11387549,0.13312666,0.10287128,0.048198987,-0.05624476,-0.0796103,0.14201258,-0.023082372,-0.053508904,-0.20608288,-0.0794786,-0.13175763
1liga,339789,2499925,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,40,1.0,75.0,,-0.1630371,0.15689018,-0.058108672,0.016363014,-0.059913483,0.08300801,0.096531406,-0.105094545,-0.18943374,-0.08169183,0.07948998,0.096021615,-0.11307918,-0.06379398,-0.25237104,-0.1297995,-0.11191042,0.045875795,0.008101914,0.07043674,0.22801061,0.05854435,-0.045209523,0.10166531,-0.087889284,-0.20451677,-0.13338858,-0.16100484,0.22324508,-0.10986939,-0.018004557,-0.09786343,0.08504965,0.1383691,0.03474641,0.03648495,-0.051208694,0.118810534,0.017083745,0.00949976,0.03775372,-0.14182027,-0.025249675,0.16615714,0.050482426,0.057062484,0.2115042,-0.16236378,-0.031656194,0.094491415,0.1367046,0.16112165,-0.17525622,-0.15382692,0.17369445,0.19719155,-0.13767225,0.17405531,0.19528878,-0.013758834,-0.1898905,0.13958302,-0.08673453,-0.070143655
1liga,339789,2499945,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,9,85.0,93.0,,-0.11544627,0.017191429,-0.08678344,-0.11428401,0.15921403,-0.101450905,-0.14781345,0.092676096,-0.033974007,0.1642297,0.023398086,0.005290427,0.12410478,-0.09937898,-0.023728551,0.05251903,-0.22509384,-0.11502746,-0.06717729,0.02915841,0.17022815,0.0716008,0.05936161,0.17843033,-0.10371921,0.08043511,-0.1875577,0.117550254,0.07199733,0.061560266,0.13807634,-0.25379723,0.039419588,-0.2723405,0.2663179,0.10569355,-0.10616943,0.05303216,-0.014004493,0.024655925,-0.076781616,0.016218664,-0.037765354,0.042570952,-0.08768109,0.14524788,0.31459007,-0.1801133,-0.02544627,0.028330896,-0.07311088,0.013707217,-0.06730686,0.06553878,0.16408531,0.12790516,0.20830801,-0.07339846,0.16058315,-0.12315645,-0.056300607,-0.0924721,0.020614458,-0.20428646
1liga,339789,2499964,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,79,0.0,94.0,,-0.08021928,0.15454054,-0.10724895,-0.04838843,-0.03288018,-0.0141164055,0.025410147,0.07292753,-0.09714744,-0.0905846,-0.037180748,-0.058076523,-0.04147916,0.08070767,-0.1019088,-0.12594344,0.15577619,0.15821457,-0.26631442,0.09187926,0.30630016,-0.037570115,0.11839602,-0.13933524,-0.09363334,-0.19441521,-0.081269376,-0.150958,0.14743315,-0.18673724,-0.102753855,-0.042230643,-0.0674838,0.031744897,0.05570846,0.059982963,-0.1341302,0.10447394,0.030707419,-0.10946952,0.11807992,-0.21062629,0.031873904,0.08762513,0.16598304,-0.08162455,0.07105089,-0.03049285,0.0379373,0.058045752,0.3233639,0.34211853,-0.036355667,-0.09964418,-0.0019986446,0.20181803,0.06437715,0.050873034,0.007061327,-0.03484938,-0.09561636,0.17977853,0.012795903,0.012945976
1liga,339789,2499973,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,16,79.0,92.0,,-0.14310507,-0.13692147,-0.05646696,-0.15616629,0.029594397,0.014853964,-0.1384472,0.027176375,-0.13500722,0.15426898,-0.012514844,-0.007518617,0.13770531,-0.013389042,-0.013477879,0.032598417,-0.12451612,-0.2057629,-0.02611883,-0.29673538,0.043552145,0.19074923,0.0651208,-0.10069853,-0.09241415,0.19268808,-0.17745963,0.16000952,-0.05260831,0.01764408,0.11942337,-0.071815774,0.10709125,-0.028707078,0.16386218,-0.115337074,-0.19475214,-0.075122744,0.22620878,0.18901551,0.13207558,0.06182273,0.010007061,0.218091,-0.12423454,0.114953525,0.051708438,0.10282264,0.14463072,-0.04149376,-0.24012548,-0.09112456,-0.10477466,-0.00087377627,0.025545683,0.072825976,0.020315304,0.07428423,0.1096093,0.12776731,0.16899031,-0.17343535,0.06332048,-0.16991836
1liga,339789,2500003,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,65,0.0,71.0,,-0.011327401,0.10498619,-0.21437825,-0.1797879,-0.101482995,-0.04317603,0.08403662,0.11641119,-0.23198217,-0.08316543,-0.039343033,-0.013131249,-0.11389682,0.10330313,-0.13204171,-0.16850564,0.13629396,0.26753888,-0.21823294,0.023955297,0.2092922,-0.0651399,0.037030824,-0.21268804,-0.01887818,-0.10582088,0.058321666,-0.104212984,0.070511214,-0.11848438,-0.100744516,0.14972217,-0.12232448,0.08378124,-0.014158477,-0.026590431,-0.084685005,-0.02182228,0.06976824,-0.15397108,0.067694224,-0.15856442,-0.0073730075,0.18494898,-0.010188103,-0.02953006,0.041474435,0.039630692,0.049224358,-0.03957896,0.28504255,0.32051876,-0.035444163,-0.041117918,-0.09017658,0.18245943,0.06259373,0.18227947,0.054639056,-0.011445634,-0.04634099,0.14514291,0.0301562,0.10666086
1liga,339789,2500063,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,21,82.0,95.0,,-0.040695958,-0.14577374,-0.2454774,-0.27460343,0.13412006,0.07437392,-0.090353854,0.23119734,-0.16615921,-0.009807799,-0.03204224,0.059467115,0.04206854,-0.04969258,-0.09643576,0.12242785,-0.18422619,-0.076075666,-0.058191575,-0.06414741,0.19684108,0.0627576,0.05452647,-0.13701181,-0.107268855,0.106561065,-0.06595538,0.15092185,-0.04614147,0.1379736,0.106248006,-0.02954451,0.07602945,-0.097909436,0.10354374,-0.045593448,-0.05744628,-0.1747695,0.14416564,0.10453466,0.078706935,0.07907978,-0.1446584,0.29562342,-0.21312235,0.15594818,0.11764032,0.019189399,0.19870727,-0.15118575,-0.16864091,-0.07122135,-0.1105594,-0.10977642,-0.041059583,0.0951123,0.0633499,0.17906566,0.13384919,0.0861069,-0.009545169,-0.03409954,0.060285676,-0.070188604
1liga,339789,2500087,1613,Mikel Merino,Mikel Merino,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,19,83.0,93.0,,0.015704246,0.06319321,-0.054554403,0.007663997,0.023043705,-0.08213447,0.15128425,-0.06074321,-0.1516863,0.10271034,0.09830709,0.086406805,-0.116238244,-0.08157486,-0.07708589,-0.2043698,-0.18830328,0.00468499,0.1776821,-0.4077713,-0.1264531,0.11854026,-0.112688296,-0.049073838,-0.10925043,0.018241934,-0.03513375,0.05770616,-0.021282863,0.029686093,0.15699509,0.10899502,-0.041780572,0.15460257,-0.09744375,0.16736618,-0.15095712,-0.010485394,0.07277587,-0.054371998,-0.09254566,0.066788234,0.026932152,-0.0012698632,0.24046531,-0.042836864,0.097938955,0.07728999,-0.17392804,-0.041463662,-0.28401884,0.059162326,0.07496487,0.026590768,0.01715598,0.2408588,-0.1216016,0.103575595,-0.053375106,-0.16680677,0.27037737,0.019306717,-0.110724,0.03403485
1liga,340386,2499720,1625,Gabriel Jesus,Gabriel Jesus,Forward,ST,FWD_NEEDS_DETAIL,Manchester City,44,1.0,74.0,,0.09994519,0.15712777,-0.06076213,0.11692852,0.10858937,0.055447254,0.088299975,0.104005456,0.0045281937,0.0017354892,0.021121336,0.13529618,-0.137296,-0.25719252,-0.22694595,-0.038166698,-0.087732874,0.21203798,0.25914368,0.06470257,-0.06430118,0.03714468,-0.09706703,0.06339603,-0.16728087,-0.13096078,0.017316384,-0.088579826,-0.14835174,0.32358107,-0.0048944107,0.12107699,0.020846445,-0.041178018,-0.12639268,0.07433955,0.14637424,-0.20157371,-0.09416935,-0.079959475,-0.12603432,0.07052894,-0.04266771,-0.077525675,0.022818824,-0.034221977,0.22374341,-0.14838812,-0.09977401,0.13558857,-0.29376417,-0.133738,-0.0998978,-0.13885196,-0.08628364,0.023207149,-0.07122448,0.04048198,0.012013354,-0.0844943,-0.019275531,0.013399546,-0.17971186,-0.00961395
1liga,340386,2499734,1625,Gabriel Jesus,Gabriel Jesus,Forward,ST,FWD_NEEDS_DETAIL,Manchester City,41,0.0,45.0,,0.02570548,-0.048141368,-0.13884243,-0.1218645,0.18791987,0.097234584,-0.06157694,-0.06872574,-0.11146512,0.11521799,-0.067486234,-0.092197925,-0.029297449,-0.10467871,-0.15928571,0.17638963,-0.17249112,-0.19077615,-0.08652487,-0.15241572,0.03333002,-0.053749636,0.047250863,0.0022662417,-0.07244563,0.024331098,-0.1667243,0.14290136,-0.07814549,0.05060311,0.2897736,-0.030941855,0.058717024,-0.07316309,0.2621031,-0.05307552,-0.11691343,0.050136343,0.16892879,-0.03664052,0.113150835,-0.08530143,-0.18902443,0.24310452,-0.050813224,0.14980686,0.07224106,-0.15362358,0.04875182,-0.102921955,-0.21500522,0.06891554,-0.16740029,-0.012845323,0.10807788,0.28083172,-0.1698969,-0.0756665,-0.047433652,-0.07074117,0.020953178,0.106253535,0.0024037121,-0.14285822
