dataset_name,player_id,match_id,team_id,player_name,player_name_raw,role_name,specific_position,position_status,team_name,n_touches,minute_min,minute_max,match_date,raw_grid_0,raw_grid_1,raw_grid_2,raw_grid_3,raw_grid_4,raw_grid_5,raw_grid_6,raw_grid_7,raw_grid_8,raw_grid_9,raw_grid_10,raw_grid_11,raw_grid_12,raw_grid_13,raw_grid_14,raw_grid_15,raw_grid_16,raw_grid_17,raw_grid_18,raw_grid_19,raw_grid_20,raw_grid_21,raw_grid_22,raw_grid_23,raw_grid_24,raw_grid_25,raw_grid_26,raw_grid_27,raw_grid_28,raw_grid_29,raw_grid_30,raw_grid_31,raw_grid_32,raw_grid_33,raw_grid_34,raw_grid_35,raw_grid_36,raw_grid_37,raw_grid_38,raw_grid_39,raw_grid_40,raw_grid_41,raw_grid_42,raw_grid_43,raw_grid_44,raw_grid_45,raw_grid_46,raw_grid_47,raw_grid_48,raw_grid_49,raw_grid_50,raw_grid_51,raw_grid_52,raw_grid_53,raw_grid_54,raw_grid_55,raw_grid_56,raw_grid_57,raw_grid_58,raw_grid_59,raw_grid_60,raw_grid_61,raw_grid_62,raw_grid_63,raw_grid_64,raw_grid_65,raw_grid_66,raw_grid_67,raw_grid_68,raw_grid_69,raw_grid_70,raw_grid_71,raw_grid_72,raw_grid_73,raw_grid_74,raw_grid_75,raw_grid_76,raw_grid_77,raw_grid_78,raw_grid_79,raw_grid_80,raw_grid_81,raw_grid_82,raw_grid_83,raw_grid_84,raw_grid_85,raw_grid_86,raw_grid_87,raw_grid_88,raw_grid_89,raw_grid_90,raw_grid_91,raw_grid_92,raw_grid_93,raw_grid_94,raw_grid_95,raw_grid_96,raw_grid_97,raw_grid_98,raw_grid_99,raw_grid_100,raw_grid_101,raw_grid_102,raw_grid_103,raw_grid_104,raw_grid_105,raw_grid_106,raw_grid_107,raw_grid_108,raw_grid_109,raw_grid_110,raw_grid_111,raw_grid_112,raw_grid_113,raw_grid_114,raw_grid_115,raw_grid_116,raw_grid_117,raw_grid_118,raw_grid_119,raw_grid_120,raw_grid_121,raw_grid_122,raw_grid_123,raw_grid_124,raw_grid_125,raw_grid_126,raw_grid_127,raw_grid_128,raw_grid_129,raw_grid_130,raw_grid_131,raw_grid_132,raw_grid_133,raw_grid_134,raw_grid_135,raw_grid_136,raw_grid_137,raw_grid_138,raw_grid_139,raw_grid_140,raw_grid_141,raw_grid_142,raw_grid_143,raw_grid_144,raw_grid_145,raw_grid_146,raw_grid_147,raw_grid_148,raw_grid_149,raw_grid_150,raw_grid_151,raw_grid_152,raw_grid_153,raw_grid_154,raw_grid_155,raw_grid_156,raw_grid_157,raw_grid_158,raw_grid_159,raw_grid_160,raw_grid_161,raw_grid_162,raw_grid_163,raw_grid_164,raw_grid_165,raw_grid_166,raw_grid_167,raw_grid_168,raw_grid_169,raw_grid_170,raw_grid_171,raw_grid_172,raw_grid_173,raw_grid_174,raw_grid_175,raw_grid_176,raw_grid_177,raw_grid_178,raw_grid_179,raw_grid_180,raw_grid_181,raw_grid_182,raw_grid_183,raw_grid_184,raw_grid_185,raw_grid_186,raw_grid_187,raw_grid_188,raw_grid_189,raw_grid_190,raw_grid_191
1liga,36,2500061,1624,T. Alderweireld,T. Alderweireld,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,94,0.0,88.0,,0.0,0.010638298,0.0,0.010638298,0.010638298,0.010638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638298,0.010638298,0.021276595,0.021276595,0.010638298,0.010638298,0.0,0.0,0.010638298,0.010638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638298,0.031914894,0.031914894,0.031914894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031914894,0.04255319,0.10638298,0.04255319,0.021276595,0.010638298,0.05319149,0.04255319,0.010638298,0.0,0.0,0.0,0.0,0.0,0.0,0.010638298,0.010638298,0.010638298,0.031914894,0.07446808,0.031914894,0.0,0.0,0.010638298,0.0,0.0,0.0,0.0,0.0,0.010638298,0.0,0.0,0.0,0.0,0.0,0.010638298,0.021276595,0.031914894,0.031914894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638298,0.0,0.0,0.0,0.010638298,0.0,0.0,0.010638298,0.010638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638298,0.0,0.010638298,0.0,0.0,0.0,0.010638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1liga,36,2500088,1624,T. Alderweireld,T. Alderweireld,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,85,1.0,86.0,,0.0,0.0,0.0,0.0,0.011764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764706,0.0,0.0,0.0,0.0,0.0,0.0,0.023529412,0.03529412,0.023529412,0.023529412,0.011764706,0.011764706,0.08235294,0.07058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15294118,0.023529412,0.0,0.0,0.011764706,0.05882353,0.09411765,0.05882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03529412,0.05882353,0.0,0.011764706,0.0,0.011764706,0.047058824,0.023529412,0.0,0.0,0.0,0.0,0.0,0.0,0.011764706,0.0,0.0,0.0,0.0,0.0,0.011764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764706,0.011764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764706,0.0,0.0,0.011764706,0.0,0.0,0.0,0.011764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1liga,36,2500097,1624,T. Alderweireld,T. Alderweireld,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,84,0.0,91.0,,0.0,0.0,0.023809524,0.035714287,0.023809524,0.0,0.023809524,0.011904762,0.0,0.011904762,0.011904762,0.0,0.0,0.0,0.0,0.0,0.0,0.011904762,0.05952381,0.011904762,0.04761905,0.0,0.011904762,0.023809524,0.011904762,0.011904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904762,0.011904762,0.023809524,0.071428575,0.0,0.011904762,0.011904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761905,0.035714287,0.04761905,0.035714287,0.04761905,0.011904762,0.023809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.035714287,0.023809524,0.0,0.011904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809524,0.011904762,0.035714287,0.0,0.023809524,0.0,0.0,0.0,0.0,0.0,0.0,0.011904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904762,0.0,0.0,0.0,0.0,0.011904762,0.0,0.0,0.0,0.011904762,0.011904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1liga,48,2499725,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,96,1.0,92.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416667,0.010416667,0.0,0.0,0.010416667,0.010416667,0.010416667,0.052083332,0.052083332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416667,0.0,0.0,0.03125,0.010416667,0.010416667,0.0,0.020833334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416667,0.0,0.0,0.072916664,0.104166664,0.0625,0.041666668,0.010416667,0.010416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.052083332,0.041666668,0.052083332,0.0,0.020833334,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833334,0.010416667,0.020833334,0.03125,0.010416667,0.010416667,0.0,0.0,0.010416667,0.010416667,0.0,0.0,0.0,0.0,0.0,0.0,0.010416667,0.020833334,0.020833334,0.010416667,0.0,0.0,0.0,0.010416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1liga,48,2499737,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,99,1.0,93.0,,0.01010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01010101,0.0,0.0,0.0,0.0,0.0,0.0,0.02020202,0.01010101,0.0,0.02020202,0.01010101,0.0,0.01010101,0.030303031,0.0,0.0,0.01010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02020202,0.0,0.01010101,0.0,0.02020202,0.02020202,0.0,0.0,0.01010101,0.01010101,0.0,0.0,0.0,0.0,0.0,0.01010101,0.01010101,0.0,0.030303031,0.0,0.01010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01010101,0.05050505,0.04040404,0.04040404,0.02020202,0.02020202,0.02020202,0.01010101,0.0,0.0,0.0,0.02020202,0.0,0.0,0.0,0.01010101,0.02020202,0.04040404,0.07070707,0.05050505,0.04040404,0.0,0.01010101,0.01010101,0.0,0.0,0.0,0.0,0.02020202,0.0,0.0,0.01010101,0.0,0.01010101,0.030303031,0.01010101,0.01010101,0.0,0.030303031,0.01010101,0.01010101,0.01010101,0.0,0.0,0.0,0.0,0.0,0.01010101,0.02020202,0.0,0.01010101,0.0,0.01010101,0.0,0.0,0.0,0.0,0.0,0.0,0.01010101,0.0
1liga,48,2499746,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,127,0.0,94.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874016,0.0,0.0,0.0,0.0,0.007874016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031496063,0.0,0.0,0.023622047,0.007874016,0.007874016,0.0,0.007874016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874016,0.007874016,0.0,0.007874016,0.023622047,0.015748031,0.015748031,0.015748031,0.023622047,0.023622047,0.023622047,0.007874016,0.007874016,0.0,0.0,0.0,0.0,0.007874016,0.0,0.007874016,0.015748031,0.05511811,0.007874016,0.0,0.015748031,0.047244094,0.023622047,0.015748031,0.007874016,0.0,0.0,0.0,0.0,0.0,0.015748031,0.015748031,0.047244094,0.047244094,0.05511811,0.007874016,0.015748031,0.023622047,0.007874016,0.0,0.0,0.0,0.0,0.0,0.007874016,0.007874016,0.007874016,0.015748031,0.047244094,0.023622047,0.007874016,0.0,0.007874016,0.0,0.0,0.0,0.0,0.0,0.0,0.007874016,0.0,0.0,0.0,0.031496063,0.05511811,0.007874016,0.015748031,0.007874016,0.0,0.007874016,0.007874016,0.0,0.0,0.0,0.0,0.0
1liga,48,2499752,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,76,0.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157895,0.013157895,0.013157895,0.0,0.0,0.013157895,0.013157895,0.0,0.0,0.0,0.0,0.0,0.0,0.013157895,0.0,0.0,0.0,0.0,0.013157895,0.0,0.0,0.0,0.013157895,0.02631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157895,0.0,0.0,0.0,0.013157895,0.013157895,0.0,0.0,0.0,0.013157895,0.013157895,0.0,0.0,0.0,0.0,0.0,0.013157895,0.0,0.039473683,0.065789476,0.0,0.0,0.013157895,0.0,0.0,0.05263158,0.0,0.0,0.0,0.0,0.0,0.0,0.013157895,0.0,0.013157895,0.10526316,0.02631579,0.013157895,0.0,0.0,0.02631579,0.0,0.02631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157895,0.05263158,0.05263158,0.013157895,0.02631579,0.0,0.013157895,0.013157895,0.02631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631579,0.05263158,0.039473683,0.0,0.013157895,0.0,0.013157895,0.0,0.0,0.0,0.0,0.0,0.0
1liga,48,2499766,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,164,0.0,91.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060975607,0.0,0.0,0.0,0.0,0.0,0.0060975607,0.0,0.0,0.0,0.0060975607,0.0,0.0,0.0,0.0,0.0060975607,0.0121951215,0.0,0.0060975607,0.0,0.0,0.0,0.0,0.0060975607,0.0,0.0,0.0060975607,0.0121951215,0.0,0.0060975607,0.0,0.0060975607,0.018292682,0.0,0.0060975607,0.0,0.0,0.0,0.0060975607,0.0060975607,0.0,0.0121951215,0.0060975607,0.024390243,0.0060975607,0.0060975607,0.0060975607,0.07317073,0.042682927,0.024390243,0.0060975607,0.0,0.0060975607,0.0,0.0060975607,0.0,0.0060975607,0.018292682,0.024390243,0.024390243,0.024390243,0.0060975607,0.018292682,0.067073174,0.07317073,0.042682927,0.0121951215,0.0,0.0,0.0,0.0,0.0,0.0,0.030487806,0.0060975607,0.018292682,0.018292682,0.0,0.018292682,0.067073174,0.048780486,0.0060975607,0.0060975607,0.0,0.0,0.0,0.0060975607,0.0060975607,0.0,0.0,0.030487806,0.0121951215,0.0060975607,0.0060975607,0.0121951215,0.0121951215,0.0121951215,0.0121951215,0.0060975607,0.0060975607,0.0,0.0
1liga,48,2499778,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,73,0.0,75.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01369863,0.0,0.0,0.0,0.01369863,0.0,0.0,0.01369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01369863,0.0,0.02739726,0.01369863,0.01369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06849315,0.05479452,0.04109589,0.0,0.0,0.02739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01369863,0.01369863,0.09589041,0.06849315,0.05479452,0.0,0.01369863,0.01369863,0.04109589,0.05479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08219178,0.04109589,0.0,0.0,0.0,0.01369863,0.02739726,0.01369863,0.0,0.0,0.01369863,0.0,0.0,0.0,0.0,0.01369863,0.02739726,0.02739726,0.01369863,0.0,0.0,0.01369863,0.0,0.0,0.0,0.0,0.0,0.0
1liga,48,2499783,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,69,0.0,92.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492754,0.0,0.0,0.0,0.014492754,0.0,0.014492754,0.0,0.0,0.0,0.0,0.0,0.014492754,0.0,0.0,0.014492754,0.0,0.014492754,0.0,0.0,0.0,0.014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492754,0.04347826,0.014492754,0.014492754,0.014492754,0.028985508,0.0,0.0,0.0,0.014492754,0.014492754,0.0,0.0,0.0,0.014492754,0.0,0.057971016,0.10144927,0.04347826,0.0,0.0,0.014492754,0.014492754,0.014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.014492754,0.0,0.028985508,0.072463766,0.028985508,0.0,0.014492754,0.014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028985508,0.0,0.014492754,0.04347826,0.057971016,0.08695652,0.0,0.028985508,0.014492754,0.0,0.0,0.0,0.0,0.0,0.0
1liga,48,2499797,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,107,0.0,87.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794,0.0,0.0,0.0,0.009345794,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794,0.0,0.0,0.0,0.0,0.0,0.009345794,0.0,0.0,0.009345794,0.0,0.009345794,0.009345794,0.0,0.009345794,0.009345794,0.0,0.009345794,0.0,0.0,0.028037382,0.0,0.009345794,0.009345794,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794,0.018691588,0.0,0.009345794,0.009345794,0.009345794,0.0,0.0,0.0,0.0,0.0,0.018691588,0.009345794,0.009345794,0.0,0.009345794,0.028037382,0.018691588,0.028037382,0.06542056,0.046728972,0.009345794,0.009345794,0.0,0.0,0.009345794,0.0,0.0,0.0,0.018691588,0.018691588,0.009345794,0.018691588,0.037383176,0.093457945,0.056074765,0.11214953,0.06542056,0.056074765,0.0,0.037383176,0.009345794
1liga,48,2499807,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,47,1.0,88.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021276595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021276595,0.021276595,0.0,0.0,0.0,0.0,0.021276595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021276595,0.0,0.0,0.0,0.0,0.04255319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021276595,0.0,0.0,0.021276595,0.0,0.0,0.021276595,0.021276595,0.10638298,0.0,0.04255319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021276595,0.0,0.021276595,0.08510638,0.04255319,0.021276595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06382979,0.04255319,0.06382979,0.0,0.04255319,0.04255319,0.0,0.0,0.0,0.04255319,0.0,0.0,0.0,0.0,0.0,0.021276595,0.0,0.0,0.021276595,0.0,0.021276595,0.04255319,0.0,0.0,0.0,0.021276595,0.0,0.0,0.0,0.0,0.0
1liga,48,2499816,1624,J. Vertonghen,J. Vertonghen,Defender,CB,DEF_NEEDS_DETAIL,Tottenham Hotspur,70,2.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571429,0.0,0.0,0.0,0.014285714,0.014285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714,0.0,0.0,0.014285714,0.0,0.014285714,0.0,0.0,0.014285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571429,0.028571429,0.0,0.042857144,0.028571429,0.028571429,0.0,0.014285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042857144,0.071428575,0.014285714,0.014285714,0.014285714,0.028571429,0.014285714,0.014285714,0.0,0.0,0.014285714,0.0,0.028571429,0.0,0.0,0.042857144,0.042857144,0.1,0.0,0.014285714,0.028571429,0.014285714,0.014285714,0.014285714,0.0,0.0,0.014285714,0.0,0.0,0.014285714,0.0,0.014285714,0.014285714,0.028571429,0.014285714,0.0,0.0,0.0,0.0,0.014285714,0.028571429,0.014285714,0.0,0.0
