dataset_name,player_id,match_id,team_id,player_name,player_name_raw,role_name,specific_position,position_status,team_name,n_touches,minute_min,minute_max,match_date
5liga,94831,2516825,2463,Y. Ōsako,Y. Ōsako,Forward,ST,FWD_NEEDS_DETAIL,Köln,30,1.0,57.0,
5liga,94831,2516831,2463,Y. Ōsako,Y. Ōsako,Forward,ST,FWD_NEEDS_DETAIL,Köln,44,1.0,89.0,
5liga,94831,2516844,2463,Y. Ōsako,Y. Ōsako,Forward,ST,FWD_NEEDS_DETAIL,Köln,21,60.0,93.0,
5liga,94831,2516849,2463,Y. Ōsako,Y. Ōsako,Forward,ST,FWD_NEEDS_DETAIL,Köln,26,5.0,68.0,
5liga,94831,2516861,2463,Y. Ōsako,Y. Ōsako,Forward,ST,FWD_NEEDS_DETAIL,Köln,49,0.0,92.0,
5liga,94831,2516907,2463,Y. Ōsako,Y. Ōsako,Forward,ST,FWD_NEEDS_DETAIL,Köln,38,4.0,63.0,
5liga,94831,2516913,2463,Y. Ōsako,Y. Ōsako,Forward,ST,FWD_NEEDS_DETAIL,Köln,35,2.0,69.0,
5liga,94831,2516937,2463,Y. Ōsako,Y. Ōsako,Forward,ST,FWD_NEEDS_DETAIL,Köln,65,2.0,96.0,
5liga,94831,2516948,2463,Y. Ōsako,Y. Ōsako,Forward,ST,FWD_NEEDS_DETAIL,Köln,49,1.0,76.0,
5liga,94831,2516956,2463,Y. Ōsako,Y. Ōsako,Forward,ST,FWD_NEEDS_DETAIL,Köln,71,1.0,93.0,
5liga,94831,2516968,2463,Y. Ōsako,Y. Ōsako,Forward,ST,FWD_NEEDS_DETAIL,Köln,76,1.0,92.0,
5liga,94831,2516975,2463,Y. Ōsako,Y. Ōsako,Forward,ST,FWD_NEEDS_DETAIL,Köln,63,3.0,92.0,
5liga,94831,2516983,2463,Y. Ōsako,Y. Ōsako,Forward,ST,FWD_NEEDS_DETAIL,Köln,40,0.0,54.0,
5liga,94831,2516993,2463,Y. Ōsako,Y. Ōsako,Forward,ST,FWD_NEEDS_DETAIL,Köln,27,1.0,65.0,
5liga,94831,2517002,2463,Y. Ōsako,Y. Ōsako,Forward,ST,FWD_NEEDS_DETAIL,Köln,43,1.0,93.0,
5liga,94831,2517021,2463,Y. Ōsako,Y. Ōsako,Forward,ST,FWD_NEEDS_DETAIL,Köln,51,0.0,77.0,
5liga,94831,2517044,2463,Y. Ōsako,Y. Ōsako,Forward,ST,FWD_NEEDS_DETAIL,Köln,17,72.0,91.0,
5liga,97582,2500714,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,39,6.0,90.0,
5liga,97582,2500716,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,54,1.0,92.0,
5liga,97582,2500734,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,37,3.0,76.0,
5liga,97582,2500736,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,41,0.0,92.0,
5liga,97582,2500747,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,41,0.0,75.0,
5liga,97582,2500756,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,28,61.0,92.0,
5liga,97582,2500775,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,33,1.0,77.0,
5liga,97582,2500776,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,15,67.0,87.0,
5liga,97582,2500789,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,17,65.0,93.0,
5liga,97582,2500800,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,35,0.0,89.0,
5liga,97582,2500806,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,57,0.0,92.0,
5liga,97582,2500819,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,40,0.0,77.0,
5liga,97582,2500842,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,41,0.0,86.0,
5liga,97582,2500846,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,33,0.0,75.0,
5liga,97582,2500865,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,62,0.0,90.0,
5liga,97582,2500866,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,30,0.0,71.0,
5liga,97582,2500881,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,58,0.0,91.0,
5liga,97582,2500886,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,36,0.0,79.0,
5liga,97582,2500896,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,27,5.0,78.0,
5liga,97582,2500906,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,30,2.0,71.0,
5liga,97582,2500916,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,38,0.0,86.0,
5liga,97582,2500927,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,20,52.0,93.0,
5liga,97582,2500956,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,14,70.0,92.0,
5liga,97582,2500967,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,30,0.0,81.0,
5liga,97582,2500976,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,32,0.0,82.0,
5liga,97582,2500989,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,39,3.0,83.0,
5liga,97582,2500996,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,49,0.0,74.0,
5liga,97582,2501009,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,29,2.0,57.0,
5liga,97582,2501016,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,28,3.0,70.0,
5liga,97582,2501030,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,62,1.0,85.0,
5liga,97582,2501036,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,46,0.0,92.0,
5liga,97582,2501046,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,27,0.0,91.0,
5liga,97582,2501059,3789,M. Konaté,M. Konaté,Forward,ST,FWD_NEEDS_DETAIL,Amiens SC,36,0.0,72.0,
5liga,99410,2516741,2445,M. Kamiński,M. Kamiński,Defender,CB,DEF_NEEDS_DETAIL,Stuttgart,66,0.0,91.0,
5liga,99410,2516756,2445,M. Kamiński,M. Kamiński,Defender,CB,DEF_NEEDS_DETAIL,Stuttgart,54,0.0,90.0,
5liga,99410,2516761,2445,M. Kamiński,M. Kamiński,Defender,CB,DEF_NEEDS_DETAIL,Stuttgart,99,0.0,91.0,
5liga,99410,2516774,2445,M. Kamiński,M. Kamiński,Defender,CB,DEF_NEEDS_DETAIL,Stuttgart,67,0.0,96.0,
5liga,99410,2516778,2445,M. Kamiński,M. Kamiński,Defender,CB,DEF_NEEDS_DETAIL,Stuttgart,66,0.0,93.0,
5liga,99410,2516792,2445,M. Kamiński,M. Kamiński,Defender,CB,DEF_NEEDS_DETAIL,Stuttgart,78,3.0,88.0,
5liga,99410,2516798,2445,M. Kamiński,M. Kamiński,Defender,CB,DEF_NEEDS_DETAIL,Stuttgart,85,0.0,91.0,
5liga,99410,2516810,2445,M. Kamiński,M. Kamiński,Defender,CB,DEF_NEEDS_DETAIL,Stuttgart,11,1.0,16.0,
5liga,99410,2516873,2445,M. Kamiński,M. Kamiński,Defender,CB,DEF_NEEDS_DETAIL,Stuttgart,67,4.0,67.0,
5liga,99410,2516891,2445,M. Kamiński,M. Kamiński,Defender,CB,DEF_NEEDS_DETAIL,Stuttgart,22,47.0,89.0,
5liga,99410,2516900,2445,M. Kamiński,M. Kamiński,Defender,CB,DEF_NEEDS_DETAIL,Stuttgart,75,0.0,92.0,
5liga,99410,2516908,2445,M. Kamiński,M. Kamiński,Defender,CB,DEF_NEEDS_DETAIL,Stuttgart,67,46.0,91.0,
5liga,99410,2516918,2445,M. Kamiński,M. Kamiński,Defender,CB,DEF_NEEDS_DETAIL,Stuttgart,102,1.0,92.0,
5liga,99410,2516990,2445,M. Kamiński,M. Kamiński,Defender,CB,DEF_NEEDS_DETAIL,Stuttgart,42,0.0,45.0,
5liga,99410,2517035,2445,M. Kamiński,M. Kamiński,Defender,CB,DEF_NEEDS_DETAIL,Stuttgart,17,45.0,92.0,
5liga,99453,2500687,3770,P. Nakoulma,P. Nakoulma,Forward,ST,FWD_NEEDS_DETAIL,Nantes,47,0.0,88.0,
5liga,99453,2500741,3770,P. Nakoulma,P. Nakoulma,Forward,ST,FWD_NEEDS_DETAIL,Nantes,25,59.0,92.0,
5liga,99453,2500755,3770,P. Nakoulma,P. Nakoulma,Forward,ST,FWD_NEEDS_DETAIL,Nantes,64,0.0,92.0,
5liga,99453,2500761,3770,P. Nakoulma,P. Nakoulma,Forward,ST,FWD_NEEDS_DETAIL,Nantes,57,0.0,95.0,
5liga,99453,2500766,3770,P. Nakoulma,P. Nakoulma,Forward,ST,FWD_NEEDS_DETAIL,Nantes,48,2.0,91.0,
5liga,99453,2500781,3770,P. Nakoulma,P. Nakoulma,Forward,ST,FWD_NEEDS_DETAIL,Nantes,59,1.0,93.0,
5liga,99453,2500788,3770,P. Nakoulma,P. Nakoulma,Forward,ST,FWD_NEEDS_DETAIL,Nantes,49,3.0,89.0,
5liga,99453,2500801,3770,P. Nakoulma,P. Nakoulma,Forward,ST,FWD_NEEDS_DETAIL,Nantes,48,0.0,92.0,
5liga,99453,2500813,3770,P. Nakoulma,P. Nakoulma,Forward,ST,FWD_NEEDS_DETAIL,Nantes,23,59.0,91.0,
5liga,99453,2500823,3770,P. Nakoulma,P. Nakoulma,Forward,ST,FWD_NEEDS_DETAIL,Nantes,51,0.0,90.0,
5liga,99453,2500895,3770,P. Nakoulma,P. Nakoulma,Forward,ST,FWD_NEEDS_DETAIL,Nantes,52,2.0,77.0,
5liga,99453,2500951,3770,P. Nakoulma,P. Nakoulma,Forward,ST,FWD_NEEDS_DETAIL,Nantes,13,74.0,93.0,
5liga,99453,2500991,3770,P. Nakoulma,P. Nakoulma,Forward,ST,FWD_NEEDS_DETAIL,Nantes,23,68.0,93.0,
5liga,99453,2501002,3770,P. Nakoulma,P. Nakoulma,Forward,ST,FWD_NEEDS_DETAIL,Nantes,12,73.0,92.0,
5liga,99453,2501011,3770,P. Nakoulma,P. Nakoulma,Forward,ST,FWD_NEEDS_DETAIL,Nantes,33,7.0,57.0,
5liga,99453,2501022,3770,P. Nakoulma,P. Nakoulma,Forward,ST,FWD_NEEDS_DETAIL,Nantes,54,5.0,81.0,
5liga,99453,2501029,3770,P. Nakoulma,P. Nakoulma,Forward,ST,FWD_NEEDS_DETAIL,Nantes,33,1.0,66.0,
5liga,99453,2501042,3770,P. Nakoulma,P. Nakoulma,Forward,ST,FWD_NEEDS_DETAIL,Nantes,9,0.0,13.0,
5liga,99511,2576038,3165,M. Stępiński,M. Stępiński,Forward,ST,FWD_NEEDS_DETAIL,Chievo,10,71.0,90.0,
5liga,99511,2576052,3165,M. Stępiński,M. Stępiński,Forward,ST,FWD_NEEDS_DETAIL,Chievo,19,57.0,87.0,
5liga,99511,2576087,3165,M. Stępiński,M. Stępiński,Forward,ST,FWD_NEEDS_DETAIL,Chievo,8,75.0,94.0,
5liga,99511,2576110,3165,M. Stępiński,M. Stępiński,Forward,ST,FWD_NEEDS_DETAIL,Chievo,10,76.0,91.0,
5liga,99511,2576140,3165,M. Stępiński,M. Stępiński,Forward,ST,FWD_NEEDS_DETAIL,Chievo,17,65.0,93.0,
5liga,99511,2576158,3165,M. Stępiński,M. Stępiński,Forward,ST,FWD_NEEDS_DETAIL,Chievo,29,0.0,66.0,
5liga,99511,2576160,3165,M. Stępiński,M. Stępiński,Forward,ST,FWD_NEEDS_DETAIL,Chievo,24,4.0,59.0,
5liga,99511,2576228,3165,M. Stępiński,M. Stępiński,Forward,ST,FWD_NEEDS_DETAIL,Chievo,21,0.0,55.0,
5liga,99511,2576242,3165,M. Stępiński,M. Stępiński,Forward,ST,FWD_NEEDS_DETAIL,Chievo,28,2.0,80.0,
5liga,99511,2576255,3165,M. Stępiński,M. Stępiński,Forward,ST,FWD_NEEDS_DETAIL,Chievo,34,0.0,93.0,
5liga,99511,2576262,3165,M. Stępiński,M. Stępiński,Forward,ST,FWD_NEEDS_DETAIL,Chievo,21,52.0,87.0,
5liga,99511,2576277,3165,M. Stępiński,M. Stępiński,Forward,ST,FWD_NEEDS_DETAIL,Chievo,36,4.0,71.0,
5liga,99511,2576282,3165,M. Stępiński,M. Stępiński,Forward,ST,FWD_NEEDS_DETAIL,Chievo,9,78.0,91.0,
5liga,99511,2576294,3165,M. Stępiński,M. Stępiński,Forward,ST,FWD_NEEDS_DETAIL,Chievo,10,85.0,94.0,
5liga,99511,2576312,3165,M. Stępiński,M. Stępiński,Forward,ST,FWD_NEEDS_DETAIL,Chievo,15,71.0,92.0,
5liga,99511,2576320,3165,M. Stępiński,M. Stępiński,Forward,ST,FWD_NEEDS_DETAIL,Chievo,9,84.0,93.0,
5liga,99511,2576330,3165,M. Stępiński,M. Stępiński,Forward,ST,FWD_NEEDS_DETAIL,Chievo,11,69.0,93.0,
5liga,99661,2576167,3204,T. Cionek,T. Cionek,Defender,CB,DEF_NEEDS_DETAIL,SPAL,82,0.0,92.0,
5liga,99661,2576174,3204,T. Cionek,T. Cionek,Defender,CB,DEF_NEEDS_DETAIL,SPAL,60,0.0,87.0,
5liga,99661,2576187,3204,T. Cionek,T. Cionek,Defender,CB,DEF_NEEDS_DETAIL,SPAL,96,0.0,94.0,
5liga,99661,2576216,3204,T. Cionek,T. Cionek,Defender,CB,DEF_NEEDS_DETAIL,SPAL,63,0.0,92.0,
5liga,99661,2576219,3204,T. Cionek,T. Cionek,Defender,CB,DEF_NEEDS_DETAIL,SPAL,90,3.0,90.0,
5liga,99661,2576236,3204,T. Cionek,T. Cionek,Defender,CB,DEF_NEEDS_DETAIL,SPAL,85,3.0,92.0,
5liga,99661,2576246,3204,T. Cionek,T. Cionek,Defender,CB,DEF_NEEDS_DETAIL,SPAL,64,0.0,89.0,
5liga,99661,2576256,3204,T. Cionek,T. Cionek,Defender,CB,DEF_NEEDS_DETAIL,SPAL,77,2.0,86.0,
5liga,99661,2576259,3204,T. Cionek,T. Cionek,Defender,CB,DEF_NEEDS_DETAIL,SPAL,52,2.0,93.0,
5liga,99661,2576276,3204,T. Cionek,T. Cionek,Defender,CB,DEF_NEEDS_DETAIL,SPAL,67,0.0,90.0,
5liga,99661,2576282,3204,T. Cionek,T. Cionek,Defender,CB,DEF_NEEDS_DETAIL,SPAL,82,1.0,92.0,
5liga,99661,2576296,3204,T. Cionek,T. Cionek,Defender,CB,DEF_NEEDS_DETAIL,SPAL,62,3.0,92.0,
5liga,99661,2576307,3204,T. Cionek,T. Cionek,Defender,CB,DEF_NEEDS_DETAIL,SPAL,94,0.0,87.0,
5liga,99661,2576310,3204,T. Cionek,T. Cionek,Defender,CB,DEF_NEEDS_DETAIL,SPAL,26,3.0,88.0,
5liga,99661,2576327,3204,T. Cionek,T. Cionek,Defender,CB,DEF_NEEDS_DETAIL,SPAL,42,7.0,91.0,
5liga,99833,2575972,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,10,69.0,86.0,
5liga,99833,2575987,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,53,0.0,93.0,
5liga,99833,2575998,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,30,49.0,92.0,
5liga,99833,2576004,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,74,1.0,94.0,
5liga,99833,2576016,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,46,0.0,87.0,
5liga,99833,2576028,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,97,0.0,92.0,
5liga,99833,2576037,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,60,0.0,92.0,
5liga,99833,2576055,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,75,0.0,91.0,
5liga,99833,2576074,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,70,1.0,90.0,
5liga,99833,2576085,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,40,1.0,94.0,
5liga,99833,2576090,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,62,0.0,61.0,
5liga,99833,2576107,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,87,0.0,89.0,
5liga,99833,2576109,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,75,0.0,91.0,
5liga,99833,2576127,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,93,0.0,96.0,
5liga,99833,2576135,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,81,0.0,91.0,
5liga,99833,2576147,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,23,70.0,95.0,
5liga,99833,2576162,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,82,0.0,92.0,
5liga,99833,2576177,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,49,0.0,95.0,
5liga,99833,2576188,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,91,1.0,93.0,
5liga,99833,2576194,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,89,0.0,90.0,
5liga,99833,2576206,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,52,2.0,92.0,
5liga,99833,2576218,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,76,1.0,81.0,
5liga,99833,2576227,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,59,0.0,88.0,
5liga,99833,2576245,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,32,0.0,27.0,
5liga,99833,2576264,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,40,0.0,48.0,
5liga,99833,2576280,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,74,0.0,90.0,
5liga,99833,2576297,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,62,1.0,87.0,
5liga,99833,2576299,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,86,1.0,93.0,
5liga,99833,2576317,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,83,0.0,92.0,
5liga,99833,2576325,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,40,0.0,94.0,
5liga,99833,2576337,3164,B. Bereszyński,B. Bereszyński,Defender,RB,DEF_NEEDS_DETAIL,Sampdoria,65,6.0,85.0,
5liga,99902,2575962,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,75,0.0,93.0,
5liga,99902,2575975,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,43,1.0,67.0,
5liga,99902,2575981,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,43,61.0,91.0,
5liga,99902,2576006,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,33,73.0,90.0,
5liga,99902,2576018,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,73,0.0,68.0,
5liga,99902,2576036,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,14,77.0,93.0,
5liga,99902,2576044,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,39,73.0,90.0,
5liga,99902,2576054,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,79,0.0,90.0,
5liga,99902,2576063,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,43,67.0,93.0,
5liga,99902,2576072,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,68,2.0,70.0,
5liga,99902,2576083,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,14,69.0,90.0,
5liga,99902,2576098,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,18,78.0,91.0,
5liga,99902,2576105,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,31,69.0,89.0,
5liga,99902,2576115,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,46,2.0,71.0,
5liga,99902,2576128,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,35,1.0,63.0,
5liga,99902,2576135,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,11,72.0,92.0,
5liga,99902,2576142,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,24,67.0,94.0,
5liga,99902,2576152,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,16,77.0,93.0,
5liga,99902,2576165,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,61,1.0,85.0,
5liga,99902,2576171,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,34,65.0,93.0,
5liga,99902,2576184,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,27,70.0,93.0,
5liga,99902,2576196,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,61,46.0,91.0,
5liga,99902,2576208,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,20,71.0,94.0,
5liga,99902,2576215,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,14,66.0,88.0,
5liga,99902,2576226,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,49,0.0,63.0,
5liga,99902,2576234,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,32,70.0,91.0,
5liga,99902,2576244,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,80,21.0,90.0,
5liga,99902,2576253,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,97,1.0,92.0,
5liga,99902,2576262,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,37,70.0,91.0,
5liga,99902,2576273,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,19,66.0,85.0,
5liga,99902,2576288,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,72,1.0,92.0,
5liga,99902,2576295,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,34,66.0,94.0,
5liga,99902,2576305,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,38,57.0,90.0,
5liga,99902,2576318,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,68,2.0,67.0,
5liga,99902,2576325,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,92,0.0,93.0,
5liga,99902,2576332,3187,P. Zieliński,P. Zieliński,Midfielder,CM,MID_NEEDS_DETAIL,Napoli,116,0.0,92.0,
5liga,101635,2575970,3162,F. Caicedo,F. Caicedo,Forward,ST,FWD_NEEDS_DETAIL,Lazio,14,61.0,89.0,
5liga,101635,2575992,3162,F. Caicedo,F. Caicedo,Forward,ST,FWD_NEEDS_DETAIL,Lazio,17,60.0,92.0,
5liga,101635,2576012,3162,F. Caicedo,F. Caicedo,Forward,ST,FWD_NEEDS_DETAIL,Lazio,12,71.0,91.0,
5liga,101635,2576035,3162,F. Caicedo,F. Caicedo,Forward,ST,FWD_NEEDS_DETAIL,Lazio,11,76.0,94.0,
5liga,101635,2576113,3162,F. Caicedo,F. Caicedo,Forward,ST,FWD_NEEDS_DETAIL,Lazio,9,66.0,88.0,
5liga,101635,2576119,3162,F. Caicedo,F. Caicedo,Forward,ST,FWD_NEEDS_DETAIL,Lazio,52,0.0,92.0,
5liga,101635,2576176,3162,F. Caicedo,F. Caicedo,Forward,ST,FWD_NEEDS_DETAIL,Lazio,28,1.0,93.0,
5liga,101635,2576196,3162,F. Caicedo,F. Caicedo,Forward,ST,FWD_NEEDS_DETAIL,Lazio,9,61.0,85.0,
5liga,101635,2576249,3162,F. Caicedo,F. Caicedo,Forward,ST,FWD_NEEDS_DETAIL,Lazio,17,45.0,88.0,
5liga,101635,2576267,3162,F. Caicedo,F. Caicedo,Forward,ST,FWD_NEEDS_DETAIL,Lazio,9,79.0,91.0,
5liga,101635,2576285,3162,F. Caicedo,F. Caicedo,Forward,ST,FWD_NEEDS_DETAIL,Lazio,9,87.0,95.0,
5liga,101635,2576303,3162,F. Caicedo,F. Caicedo,Forward,ST,FWD_NEEDS_DETAIL,Lazio,33,18.0,87.0,
5liga,101635,2576309,3162,F. Caicedo,F. Caicedo,Forward,ST,FWD_NEEDS_DETAIL,Lazio,36,4.0,66.0,
5liga,101635,2576323,3162,F. Caicedo,F. Caicedo,Forward,ST,FWD_NEEDS_DETAIL,Lazio,34,1.0,93.0,
5liga,101742,2576008,3185,C. Ansaldi,C. Ansaldi,Defender,LB,DEF_NEEDS_DETAIL,Torino,49,0.0,94.0,
5liga,101742,2576014,3185,C. Ansaldi,C. Ansaldi,Defender,LB,DEF_NEEDS_DETAIL,Torino,79,2.0,92.0,
